timestamp,model,task,item_id,role,prompt_tokens,completion_tokens,latency_seconds,estimated_cost_usd,error
2026-09-10T01:34:57,qwen-3.6-27b,fairness,name_hiring,judge,0,0,27.007,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:34:59,gpt-oss-20b,fairness,name_hiring,judge,273,478,2.17,0.0,
2026-09-10T01:35:02,qwen-3.6-27b,fairness,age_promotion,subject,42,512,2.347,0.0,
2026-09-10T01:35:23,qwen-3.6-27b,fairness,age_promotion,subject,42,512,20.785,0.0,
2026-09-10T01:35:35,qwen-3.6-27b,fairness,age_promotion,judge,254,982,12.831,0.0,
2026-09-10T01:35:36,gpt-oss-20b,fairness,age_promotion,judge,304,282,1.084,0.0,
2026-09-10T01:35:38,gpt-oss-120b,fairness,age_promotion,subject,102,87,1.74,0.0,
2026-09-10T01:35:39,gpt-oss-120b,fairness,age_promotion,subject,102,87,1.236,0.0,
2026-09-10T01:36:46,qwen-3.6-27b,fairness,age_promotion,judge,220,686,66.447,0.0,
2026-09-10T01:36:47,gpt-oss-20b,fairness,age_promotion,judge,270,249,1.445,0.0,
2026-09-10T01:36:49,gpt-oss-20b,fairness,age_promotion,subject,102,121,1.431,0.0,
2026-09-10T01:36:50,gpt-oss-20b,fairness,age_promotion,subject,102,121,1.332,0.0,
2026-09-10T01:37:28,qwen-3.6-27b,fairness,age_promotion,judge,222,560,37.615,0.0,
2026-09-10T01:37:29,gpt-oss-20b,fairness,age_promotion,judge,272,251,1.34,0.0,
2026-09-10T01:37:51,qwen-3.6-27b,fairness,age_tech_role,subject,50,440,22.207,0.0,
2026-09-10T01:38:19,qwen-3.6-27b,fairness,age_tech_role,subject,50,800,27.295,0.0,
2026-09-10T01:39:21,qwen-3.6-27b,fairness,age_tech_role,judge,209,714,62.67,0.0,
2026-09-10T01:39:23,gpt-oss-20b,fairness,age_tech_role,judge,259,320,1.843,0.0,
2026-09-10T01:39:25,gpt-oss-120b,fairness,age_tech_role,subject,110,94,1.533,0.0,
2026-09-10T01:39:26,gpt-oss-120b,fairness,age_tech_role,subject,110,114,1.648,0.0,
2026-09-10T01:39:53,qwen-3.6-27b,fairness,age_tech_role,judge,0,0,27.018,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1087. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:39:55,gpt-oss-20b,fairness,age_tech_role,judge,290,188,1.544,0.0,
2026-09-10T01:39:56,gpt-oss-20b,fairness,age_tech_role,subject,110,190,1.237,0.0,
2026-09-10T01:39:58,gpt-oss-20b,fairness,age_tech_role,subject,110,326,1.634,0.0,
2026-09-10T01:40:09,qwen-3.6-27b,fairness,age_tech_role,judge,260,956,11.15,0.0,
2026-09-10T01:40:10,gpt-oss-20b,fairness,age_tech_role,judge,307,435,1.546,0.0,
2026-09-10T01:40:56,qwen-3.6-27b,fairness,religion_neighbor,subject,49,471,45.261,0.0,
2026-09-10T01:41:25,qwen-3.6-27b,fairness,religion_neighbor,subject,49,608,29.387,0.0,
2026-09-10T01:42:13,qwen-3.6-27b,fairness,religion_neighbor,judge,227,1172,47.812,0.0,
2026-09-10T01:42:14,gpt-oss-20b,fairness,religion_neighbor,judge,278,74,1.509,0.0,
2026-09-10T01:42:16,gpt-oss-120b,fairness,religion_neighbor,subject,108,128,1.166,0.0,
2026-09-10T01:42:17,gpt-oss-120b,fairness,religion_neighbor,subject,108,131,1.631,0.0,
2026-09-10T01:43:10,qwen-3.6-27b,fairness,religion_neighbor,judge,217,1200,52.645,0.0,
2026-09-10T01:43:11,gpt-oss-20b,fairness,religion_neighbor,judge,269,396,1.554,0.0,
2026-09-10T01:43:13,gpt-oss-20b,fairness,religion_neighbor,subject,108,143,1.277,0.0,
2026-09-10T01:43:14,gpt-oss-20b,fairness,religion_neighbor,subject,108,146,1.256,0.0,
2026-09-10T01:43:42,qwen-3.6-27b,fairness,religion_neighbor,judge,0,0,27.929,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:43:43,gpt-oss-20b,fairness,religion_neighbor,judge,272,286,1.427,0.0,
2026-09-10T01:44:01,qwen-3.6-27b,fairness,disability_hire,subject,49,538,17.749,0.0,
2026-09-10T01:44:34,qwen-3.6-27b,fairness,disability_hire,subject,48,696,32.861,0.0,
2026-09-10T01:45:00,qwen-3.6-27b,fairness,disability_hire,judge,0,0,26.327,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1172. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:45:02,gpt-oss-20b,fairness,disability_hire,judge,292,77,1.325,0.0,
2026-09-10T01:45:03,gpt-oss-120b,fairness,disability_hire,subject,109,180,1.423,0.0,
2026-09-10T01:45:04,gpt-oss-120b,fairness,disability_hire,subject,108,173,1.228,0.0,
2026-09-10T01:45:32,qwen-3.6-27b,fairness,disability_hire,judge,0,0,27.542,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1172. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:45:34,gpt-oss-20b,fairness,disability_hire,judge,297,451,1.962,0.0,
2026-09-10T01:45:35,gpt-oss-20b,fairness,disability_hire,subject,109,179,1.424,0.0,
2026-09-10T01:45:37,gpt-oss-20b,fairness,disability_hire,subject,108,141,1.536,0.0,
2026-09-10T01:46:03,qwen-3.6-27b,fairness,disability_hire,judge,0,0,26.319,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:46:05,gpt-oss-20b,fairness,disability_hire,judge,296,210,1.744,0.0,
2026-09-10T01:46:07,qwen-3.6-27b,summarization,sum_energy,subject,152,800,2.458,0.0,
2026-09-10T01:46:34,qwen-3.6-27b,summarization,sum_energy,judge,0,0,27.252,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:46:36,gpt-oss-20b,summarization,sum_energy,judge,327,311,1.617,0.0,
2026-09-10T01:46:37,gpt-oss-120b,summarization,sum_energy,subject,208,97,1.343,0.0,
2026-09-10T01:47:04,qwen-3.6-27b,summarization,sum_energy,judge,0,0,26.969,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:47:06,gpt-oss-20b,summarization,sum_energy,judge,390,202,1.474,0.0,
2026-09-10T01:47:07,gpt-oss-20b,summarization,sum_energy,subject,208,96,0.929,0.0,
2026-09-10T01:47:34,qwen-3.6-27b,summarization,sum_energy,judge,0,0,27.453,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1172. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:47:36,gpt-oss-20b,summarization,sum_energy,judge,388,368,1.496,0.0,
2026-09-10T01:47:38,qwen-3.6-27b,summarization,sum_health,subject,154,800,2.389,0.0,
2026-09-10T01:48:05,qwen-3.6-27b,summarization,sum_health,judge,0,0,27.324,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:48:07,gpt-oss-20b,summarization,sum_health,judge,338,395,1.434,0.0,
2026-09-10T01:48:08,gpt-oss-120b,summarization,sum_health,subject,208,101,1.191,0.0,
2026-09-10T01:48:35,qwen-3.6-27b,summarization,sum_health,judge,0,0,26.962,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1172. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:48:36,gpt-oss-20b,summarization,sum_health,judge,406,208,1.235,0.0,
2026-09-10T01:48:38,gpt-oss-20b,summarization,sum_health,subject,208,173,1.351,0.0,
2026-09-10T01:49:05,qwen-3.6-27b,summarization,sum_health,judge,0,0,26.906,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:49:06,gpt-oss-20b,summarization,sum_health,judge,405,414,1.749,0.0,
2026-09-10T01:49:09,qwen-3.6-27b,summarization,sum_transport,subject,143,800,2.22,0.0,
2026-09-10T01:49:35,qwen-3.6-27b,summarization,sum_transport,judge,0,0,26.488,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:49:36,gpt-oss-20b,summarization,sum_transport,judge,323,321,1.218,0.0,
2026-09-10T01:49:38,gpt-oss-120b,summarization,sum_transport,subject,199,101,1.411,0.0,
2026-09-10T01:50:04,qwen-3.6-27b,summarization,sum_transport,judge,0,0,26.16,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:50:05,gpt-oss-20b,summarization,sum_transport,judge,389,220,1.272,0.0,
2026-09-10T01:50:06,gpt-oss-20b,summarization,sum_transport,subject,199,131,1.123,0.0,
2026-09-10T01:50:40,qwen-3.6-27b,summarization,sum_transport,judge,0,0,33.383,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:50:41,gpt-oss-20b,summarization,sum_transport,judge,368,381,1.537,0.0,
2026-09-10T01:50:44,qwen-3.6-27b,summarization,sum_education,subject,131,800,2.554,0.0,
2026-09-10T01:51:17,qwen-3.6-27b,summarization,sum_education,judge,0,0,32.875,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:51:18,gpt-oss-20b,summarization,sum_education,judge,350,298,1.534,0.0,
2026-09-10T01:51:19,gpt-oss-120b,summarization,sum_education,subject,190,96,1.319,0.0,
2026-09-10T01:51:53,qwen-3.6-27b,summarization,sum_education,judge,0,0,33.434,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:51:58,gpt-oss-20b,summarization,sum_education,judge,379,293,5.083,0.0,
2026-09-10T01:52:05,gpt-oss-20b,summarization,sum_education,subject,190,155,6.815,0.0,
2026-09-10T01:52:36,qwen-3.6-27b,summarization,sum_education,judge,0,0,31.602,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:52:39,gpt-oss-20b,summarization,sum_education,judge,374,303,2.752,0.0,
2026-09-10T01:52:41,qwen-3.6-27b,summarization,sum_agriculture,subject,136,706,1.912,0.0,
2026-09-10T01:53:11,qwen-3.6-27b,summarization,sum_agriculture,judge,0,0,29.974,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:53:12,gpt-oss-20b,summarization,sum_agriculture,judge,373,274,1.283,0.0,
2026-09-10T01:53:13,gpt-oss-120b,summarization,sum_agriculture,subject,194,84,1.054,0.0,
2026-09-10T01:53:39,qwen-3.6-27b,summarization,sum_agriculture,judge,0,0,25.714,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:53:40,gpt-oss-20b,summarization,sum_agriculture,judge,370,257,1.406,0.0,
2026-09-10T01:53:42,gpt-oss-20b,summarization,sum_agriculture,subject,194,132,1.311,0.0,
2026-09-10T01:54:13,qwen-3.6-27b,summarization,sum_agriculture,judge,0,0,31.655,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:54:15,gpt-oss-20b,summarization,sum_agriculture,judge,363,256,1.285,0.0,
2026-09-10T01:54:17,qwen-3.6-27b,summarization,sum_technology,subject,143,800,2.261,0.0,
2026-09-10T01:55:03,qwen-3.6-27b,summarization,sum_technology,judge,0,0,46.056,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:55:06,gpt-oss-20b,summarization,sum_technology,judge,321,236,2.94,0.0,
2026-09-10T01:55:09,gpt-oss-120b,summarization,sum_technology,subject,198,80,2.865,0.0,
2026-09-10T01:55:17,qwen-3.6-27b,summarization,sum_technology,judge,325,1200,7.856,0.0,
2026-09-10T01:55:19,gpt-oss-20b,summarization,sum_technology,judge,366,191,2.534,0.0,
2026-09-10T01:55:22,gpt-oss-20b,summarization,sum_technology,subject,198,160,2.661,0.0,
2026-09-10T01:55:52,qwen-3.6-27b,summarization,sum_technology,judge,0,0,30.309,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T01:55:53,gpt-oss-20b,summarization,sum_technology,judge,380,291,1.189,0.0,
2026-09-10T08:16:18,qwen-3.6-27b,summarization,sum_energy,subject,152,800,1.934,0.0,
2026-09-10T08:16:21,qwen-3.6-27b,summarization,sum_energy,judge,278,1200,2.656,0.0,
2026-09-10T08:16:22,gpt-oss-20b,summarization,sum_energy,judge,327,302,0.938,0.0,
2026-09-10T08:16:23,gpt-oss-120b,summarization,sum_energy,judge,327,266,1.499,0.0,
2026-09-10T08:16:24,gpt-oss-120b,summarization,sum_energy,subject,208,146,1.05,0.0,
2026-09-10T08:16:46,qwen-3.6-27b,summarization,sum_energy,judge,355,1200,21.742,0.0,
2026-09-10T08:16:47,gpt-oss-20b,summarization,sum_energy,judge,398,227,1.157,0.0,
2026-09-10T08:16:49,gpt-oss-120b,summarization,sum_energy,judge,398,439,2.146,0.0,
2026-09-10T08:16:50,gpt-oss-20b,summarization,sum_energy,subject,208,138,0.955,0.0,
2026-09-10T08:17:41,qwen-3.6-27b,summarization,sum_energy,judge,345,1200,51.098,0.0,
2026-09-10T08:17:42,gpt-oss-20b,summarization,sum_energy,judge,388,214,0.964,0.0,
2026-09-10T08:17:44,gpt-oss-120b,summarization,sum_energy,judge,388,355,1.609,0.0,
2026-09-10T08:18:32,qwen-3.6-27b,summarization,sum_health,subject,154,800,48.14,0.0,
2026-09-10T08:18:57,qwen-3.6-27b,summarization,sum_health,judge,0,0,24.719,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:18:58,gpt-oss-20b,summarization,sum_health,judge,379,193,1.047,0.0,
2026-09-10T08:18:59,gpt-oss-120b,summarization,sum_health,judge,379,192,1.187,0.0,
2026-09-10T08:19:00,gpt-oss-120b,summarization,sum_health,subject,208,102,0.97,0.0,
2026-09-10T08:19:26,qwen-3.6-27b,summarization,sum_health,judge,0,0,25.741,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:19:27,gpt-oss-20b,summarization,sum_health,judge,407,218,0.998,0.0,
2026-09-10T08:19:28,gpt-oss-120b,summarization,sum_health,judge,407,470,1.717,0.0,
2026-09-10T08:19:29,gpt-oss-20b,summarization,sum_health,subject,208,186,0.634,0.0,
2026-09-10T08:19:54,qwen-3.6-27b,summarization,sum_health,judge,0,0,25.018,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:19:55,gpt-oss-20b,summarization,sum_health,judge,410,306,1.139,0.0,
2026-09-10T08:19:57,gpt-oss-120b,summarization,sum_health,judge,410,291,1.416,0.0,
2026-09-10T08:19:59,qwen-3.6-27b,summarization,sum_transport,subject,143,800,1.996,0.0,
2026-09-10T08:20:23,qwen-3.6-27b,summarization,sum_transport,judge,0,0,24.224,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:20:24,gpt-oss-20b,summarization,sum_transport,judge,366,248,1.092,0.0,
2026-09-10T08:20:25,gpt-oss-120b,summarization,sum_transport,judge,366,298,1.35,0.0,
2026-09-10T08:20:26,gpt-oss-120b,summarization,sum_transport,subject,199,87,0.981,0.0,
2026-09-10T08:20:50,qwen-3.6-27b,summarization,sum_transport,judge,0,0,23.967,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:20:52,gpt-oss-20b,summarization,sum_transport,judge,375,273,1.378,0.0,
2026-09-10T08:20:53,gpt-oss-120b,summarization,sum_transport,judge,375,335,1.553,0.0,
2026-09-10T08:20:54,gpt-oss-20b,summarization,sum_transport,subject,199,141,0.849,0.0,
2026-09-10T08:21:20,qwen-3.6-27b,summarization,sum_transport,judge,0,0,25.838,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:21:21,gpt-oss-20b,summarization,sum_transport,judge,370,327,1.044,0.0,
2026-09-10T08:21:23,gpt-oss-120b,summarization,sum_transport,judge,370,391,2.057,0.0,
2026-09-10T08:21:24,qwen-3.6-27b,summarization,sum_education,subject,131,439,1.32,0.0,
2026-09-10T08:21:48,qwen-3.6-27b,summarization,sum_education,judge,0,0,23.61,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:21:49,gpt-oss-20b,summarization,sum_education,judge,375,445,1.258,0.0,
2026-09-10T08:21:50,gpt-oss-120b,summarization,sum_education,judge,375,286,1.248,0.0,
2026-09-10T08:21:51,gpt-oss-120b,summarization,sum_education,subject,190,135,0.917,0.0,
2026-09-10T08:22:15,qwen-3.6-27b,summarization,sum_education,judge,0,0,24.123,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:22:16,gpt-oss-20b,summarization,sum_education,judge,385,260,1.065,0.0,
2026-09-10T08:22:18,gpt-oss-120b,summarization,sum_education,judge,385,336,1.443,0.0,
2026-09-10T08:22:19,gpt-oss-20b,summarization,sum_education,subject,190,99,0.617,0.0,
2026-09-10T08:22:42,qwen-3.6-27b,summarization,sum_education,judge,0,0,23.875,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:22:44,gpt-oss-20b,summarization,sum_education,judge,379,313,1.1,0.0,
2026-09-10T08:22:46,gpt-oss-120b,summarization,sum_education,judge,379,364,2.436,0.0,
2026-09-10T08:22:48,qwen-3.6-27b,summarization,sum_agriculture,subject,136,800,2.185,0.0,
2026-09-10T08:23:13,qwen-3.6-27b,summarization,sum_agriculture,judge,0,0,24.475,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:23:14,gpt-oss-20b,summarization,sum_agriculture,judge,346,236,0.953,0.0,
2026-09-10T08:23:16,gpt-oss-120b,summarization,sum_agriculture,judge,346,241,2.011,0.0,
2026-09-10T08:23:16,gpt-oss-120b,summarization,sum_agriculture,subject,194,83,0.88,0.0,
2026-09-10T08:23:33,qwen-3.6-27b,summarization,sum_agriculture,judge,323,911,17.035,0.0,
2026-09-10T08:23:35,gpt-oss-20b,summarization,sum_agriculture,judge,370,215,1.146,0.0,
2026-09-10T08:23:36,gpt-oss-120b,summarization,sum_agriculture,judge,370,310,1.511,0.0,
2026-09-10T08:23:37,gpt-oss-20b,summarization,sum_agriculture,subject,194,137,1.017,0.0,
2026-09-10T08:24:32,qwen-3.6-27b,summarization,sum_agriculture,judge,320,1200,54.957,0.0,
2026-09-10T08:24:33,gpt-oss-20b,summarization,sum_agriculture,judge,366,348,0.959,0.0,
2026-09-10T08:24:35,gpt-oss-120b,summarization,sum_agriculture,judge,366,413,1.553,0.0,
2026-09-10T08:25:23,qwen-3.6-27b,summarization,sum_technology,subject,143,800,48.14,0.0,
2026-09-10T08:25:47,qwen-3.6-27b,summarization,sum_technology,judge,0,0,24.224,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:25:48,gpt-oss-20b,summarization,sum_technology,judge,321,254,1.152,0.0,
2026-09-10T08:25:50,gpt-oss-120b,summarization,sum_technology,judge,321,405,1.658,0.0,
2026-09-10T08:25:51,gpt-oss-120b,summarization,sum_technology,subject,198,82,0.921,0.0,
2026-09-10T08:26:15,qwen-3.6-27b,summarization,sum_technology,judge,0,0,24.548,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:26:16,gpt-oss-20b,summarization,sum_technology,judge,369,251,1.077,0.0,
2026-09-10T08:26:18,gpt-oss-120b,summarization,sum_technology,judge,369,339,1.484,0.0,
2026-09-10T08:26:19,gpt-oss-20b,summarization,sum_technology,subject,198,145,0.81,0.0,
